id,member_id,loan_status,loan_amnt,term,int_rate,verification_status,purpose,policy_code,application_type,home_ownership,annual_inc,addr_state,dti,delinq_2yrs,mths_since_last_delinq,total_acc,inq_last_6mths,mths_since_last_record,open_acc,pub_rec,collections_12_mths_ex_med,acc_now_delinq,default
57125341,60828096,Fully Paid,6500, 36 months,12.29,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,48000,NM,4.48,1,22,22,1,64,8,1,0,0,non-default
56925008,60637745,Fully Paid,10000, 36 months,9.17,Source Verified,credit_card,1,INDIVIDUAL,MORTGAGE,50000,PA,12.17,0,30,35,0,58,8,1,0,0,non-default
56441237,60122949,Fully Paid,9000, 36 months,10.99,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,63000,GA,12,0,35,15,1,54,7,1,0,0,non-default
57155349,60858106,Fully Paid,10000, 36 months,7.89,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,50000,CA,17.79,0,52,45,0,47,9,1,0,0,non-default
55951235,59613060,Late (31-120 days),15000, 60 months,15.61,Source Verified,major_purchase,1,INDIVIDUAL,MORTGAGE,41000,AR,7.82,0,38,37,1,75,10,1,0,0,default
57184811,60887554,Fully Paid,6000, 36 months,9.99,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,68000,CA,10.66,0,50,36,1,51,11,1,0,0,non-default
57305715,61008460,Fully Paid,15000, 60 months,13.33,Not Verified,debt_consolidation,1,INDIVIDUAL,OWN,105000,NY,5.78,0,65,17,1,35,6,3,0,0,non-default
57165214,60867959,Late (31-120 days),10000, 60 months,15.61,Not Verified,debt_consolidation,1,INDIVIDUAL,RENT,75000,CA,6.7,2,10,19,1,72,5,1,0,0,default
57254549,60957281,Fully Paid,10000, 36 months,11.53,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,35000,CA,14.51,0,53,43,2,92,12,1,0,0,non-default
57274364,60977086,Fully Paid,5600, 36 months,13.33,Source Verified,major_purchase,1,INDIVIDUAL,MORTGAGE,62000,WA,12.7,1,21,51,3,21,9,1,0,0,non-default
57164420,60867142,Fully Paid,6000, 36 months,9.17,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,41000,MN,9.25,0,40,12,3,118,8,1,0,0,non-default
57134248,60836972,Late (31-120 days),3500, 36 months,9.17,Source Verified,credit_card,1,INDIVIDUAL,MORTGAGE,48000,IL,7.45,0,54,22,1,47,8,1,0,0,default
57284311,60987030,Fully Paid,1500, 36 months,16.55,Verified,other,1,INDIVIDUAL,OWN,40000,VA,32.34,1,9,44,0,69,12,1,0,0,non-default
56985201,60697946,Fully Paid,14000, 60 months,20.99,Source Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,120000,NY,15.82,1,10,33,1,78,12,1,0,0,non-default
56612370,60294086,Fully Paid,3000, 36 months,10.99,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,45000,KS,9.49,1,20,24,1,43,7,1,0,0,non-default
57055000,60767736,Late (31-120 days),30000, 60 months,16.55,Source Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,185000,TX,6.42,0,47,8,0,24,5,3,0,0,default
57094848,60807589,Fully Paid,4000, 36 months,9.17,Source Verified,credit_card,1,INDIVIDUAL,MORTGAGE,60000,GA,7.12,1,10,25,1,110,15,1,0,0,non-default
55948602,59610348,Late (31-120 days),12800, 36 months,13.33,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,78000,OH,15.93,1,9,22,0,46,11,2,1,0,default
57005092,60717864,Late (31-120 days),10000, 36 months,11.53,Verified,home_improvement,1,INDIVIDUAL,OWN,35000,FL,39.64,0,69,29,1,64,15,1,0,0,default
56904869,60617610,Fully Paid,16000, 36 months,12.69,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,108250,NC,10.17,0,68,62,1,63,16,1,0,0,non-default
54513983,58094730,Late (31-120 days),35000, 60 months,21.99,Source Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,100000,CA,16.3,1,9,37,1,102,20,1,0,0,default
56994257,60706974,Fully Paid,14675, 60 months,16.99,Verified,debt_consolidation,1,INDIVIDUAL,RENT,55000,CA,29,0,40,22,4,81,13,1,0,0,non-default
55311366,58882175,Fully Paid,35000, 60 months,20.99,Verified,major_purchase,1,INDIVIDUAL,OWN,145000,CO,15.34,1,17,31,3,27,12,1,0,0,non-default
56059951,59721719,Fully Paid,16800, 60 months,18.55,Verified,debt_consolidation,1,INDIVIDUAL,RENT,95000,CO,7.82,0,36,45,0,32,14,1,0,0,non-default
56463038,60144786,Fully Paid,7550, 36 months,16.55,Source Verified,debt_consolidation,1,INDIVIDUAL,OWN,43000,CA,9.07,1,23,23,0,117,7,1,0,0,non-default
55288289,58799010,Fully Paid,10800, 60 months,19.99,Verified,debt_consolidation,1,INDIVIDUAL,RENT,55754,VT,18.94,0,30,29,1,49,7,1,0,0,non-default
56613065,60294796,Fully Paid,15000, 36 months,15.61,Verified,debt_consolidation,1,INDIVIDUAL,OWN,65000,MD,12.3,1,17,21,2,94,11,1,0,0,non-default
56512959,60194708,Fully Paid,7850, 36 months,21.99,Verified,moving,1,INDIVIDUAL,RENT,30680,NY,15.81,0,42,7,0,81,6,1,0,0,non-default
55211329,58782132,Late (31-120 days),9900, 36 months,10.99,Not Verified,debt_consolidation,1,INDIVIDUAL,RENT,45000,CA,21.96,0,56,19,3,55,10,1,0,0,default
56452606,60134330,Fully Paid,5000, 36 months,16.99,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,42000,PA,5.6,0,39,75,5,31,5,1,0,0,non-default
55951953,59613800,Fully Paid,10000, 36 months,7.89,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,175000,CA,9.45,0,36,33,0,70,11,1,0,0,non-default
55978576,59640313,Fully Paid,20000, 36 months,10.99,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,64600,MA,16.6,1,8,28,1,44,11,1,1,0,non-default
56592250,60273968,Late (31-120 days),22400, 36 months,16.99,Source Verified,debt_consolidation,1,INDIVIDUAL,OWN,80000,IL,13.2,2,1,32,1,103,7,1,0,1,default
56512354,60194077,Late (31-120 days),15000, 36 months,18.25,Verified,debt_consolidation,1,INDIVIDUAL,RENT,83233.8,CA,20.16,1,21,19,0,92,8,1,0,0,default
56462341,60144064,Fully Paid,6000, 36 months,10.99,Source Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,50000,KY,14.57,0,77,29,0,73,8,1,0,0,non-default
55211704,58782518,Fully Paid,4600, 36 months,18.25,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,90000,PA,12.63,0,75,28,3,60,11,1,0,0,non-default
29513969,32047139,Late (16-30 days),30800, 60 months,26.77,Verified,debt_consolidation,1,INDIVIDUAL,OWN,70000,HI,12.07,0,63,40,1,52,14,2,0,0,default
56582222,60263936,Fully Paid,4125, 36 months,9.17,Source Verified,credit_card,1,INDIVIDUAL,RENT,56000,FL,8.83,0,69,24,0,58,6,1,0,0,non-default
56582282,60263996,Fully Paid,12000, 60 months,14.65,Not Verified,credit_card,1,INDIVIDUAL,MORTGAGE,96000,FL,17.58,0,43,39,3,73,18,3,0,0,non-default
56061829,59723666,Fully Paid,13000, 36 months,8.18,Source Verified,credit_card,1,INDIVIDUAL,RENT,50000,MI,6.87,0,47,44,2,59,23,1,0,0,non-default
56271100,59942849,Fully Paid,6000, 36 months,14.65,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,60000,AZ,12.32,0,74,23,1,66,6,1,0,0,non-default
56250292,59922010,Fully Paid,8000, 36 months,15.61,Verified,debt_consolidation,1,INDIVIDUAL,OWN,84000,MD,15.31,0,24,29,0,68,11,1,0,0,non-default
56400491,60072212,Fully Paid,18600, 36 months,16.99,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,148000,MI,1.17,1,14,17,1,37,4,1,0,0,non-default
55290120,58800890,Fully Paid,13500, 36 months,18.25,Source Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,45000,FL,16.19,0,44,17,0,97,11,1,0,0,non-default
56230363,59902085,Fully Paid,15000, 36 months,9.17,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,75000,CO,18.34,1,9,54,1,51,18,2,0,0,non-default
56350414,60022139,Late (31-120 days),29000, 60 months,27.31,Not Verified,home_improvement,1,INDIVIDUAL,OWN,58000,AZ,9.93,1,21,12,0,60,5,2,0,0,default
56350530,60022257,Fully Paid,6350, 36 months,13.99,Not Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,60000,PA,14,0,72,30,2,44,8,1,0,0,non-default
56280263,59951980,Fully Paid,10875, 36 months,15.61,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,110000,MI,11.29,0,36,17,2,53,8,3,0,0,non-default
56300187,59971904,Fully Paid,14000, 36 months,9.17,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,54000,TX,16.02,0,68,41,1,54,11,2,0,0,non-default
55951999,59613847,Late (31-120 days),2500, 36 months,13.99,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,87500,PA,21.73,0,72,26,4,65,13,1,0,0,default
56051931,59713753,Late (31-120 days),3275, 36 months,18.55,Verified,other,1,INDIVIDUAL,RENT,25000,NY,29.38,1,4,11,0,117,10,1,0,0,default
55920949,59582771,Fully Paid,25000, 60 months,16.55,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,52000,OH,17.45,0,72,41,0,74,14,1,0,0,non-default
56091586,59753424,Fully Paid,10500, 60 months,15.61,Not Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,57000,WI,22,0,67,32,4,66,12,1,0,0,non-default
56041869,59703696,Fully Paid,9900, 36 months,17.86,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,55000,MO,14.42,1,19,22,2,38,11,2,0,0,non-default
55910764,59572566,Late (16-30 days),16000, 60 months,13.33,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,73000,MA,16.49,0,42,21,0,94,11,1,0,0,default
55320580,58922292,Fully Paid,10000, 36 months,12.69,Not Verified,debt_consolidation,1,INDIVIDUAL,RENT,46000,CA,36.55,0,58,27,0,50,8,1,0,0,non-default
56131250,59793086,Charged Off,8175, 36 months,19.19,Source Verified,debt_consolidation,1,INDIVIDUAL,OWN,95000,AR,0.57,0,65,11,2,91,6,1,0,0,default
55961102,59622924,Fully Paid,10000, 36 months,10.99,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,40000,IN,15.3,0,60,27,0,57,13,2,0,0,non-default
55938996,59600755,Fully Paid,22375, 60 months,17.57,Source Verified,credit_card,1,INDIVIDUAL,MORTGAGE,56000,MI,21.09,2,15,14,0,75,7,1,0,0,non-default
55991135,59652949,Fully Paid,9000, 36 months,12.69,Verified,debt_consolidation,1,INDIVIDUAL,RENT,71000,MA,14.49,1,4,18,1,74,8,1,0,0,non-default
56020338,59682135,Late (31-120 days),16000, 60 months,18.25,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,57680,NY,3.23,1,23,28,0,56,10,1,0,0,default
56051469,59713275,Fully Paid,5450, 36 months,12.69,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,58440,NC,9.43,1,13,11,1,79,4,2,0,0,non-default
56120549,59782379,Fully Paid,13600, 36 months,17.57,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,46000,CO,13.01,0,36,18,2,71,12,3,0,0,non-default
55941177,59602999,Fully Paid,17400, 60 months,15.61,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,128711,CO,20.66,1,8,33,2,85,16,1,0,0,non-default
56090577,59752388,Fully Paid,5000, 36 months,13.33,Verified,debt_consolidation,1,INDIVIDUAL,OWN,42000,AL,24.46,0,86,34,2,62,10,3,0,0,non-default
56141162,59802977,Fully Paid,25725, 60 months,16.55,Not Verified,credit_card,1,INDIVIDUAL,RENT,58500,NJ,7.53,0,45,28,0,73,6,1,0,0,non-default
55268538,58849267,Fully Paid,12000, 60 months,17.57,Source Verified,home_improvement,1,INDIVIDUAL,OWN,49000,NY,23.19,0,31,12,1,62,7,1,0,0,non-default
56130072,59791858,Fully Paid,6800, 36 months,7.89,Not Verified,credit_card,1,INDIVIDUAL,MORTGAGE,33572.72,TN,24.92,0,48,33,0,48,10,1,0,0,non-default
55482303,59084058,Late (16-30 days),6000, 36 months,12.69,Verified,debt_consolidation,1,INDIVIDUAL,RENT,87000,NY,14.69,1,16,50,1,79,19,1,0,0,default
55909923,59571707,Fully Paid,12000, 36 months,12.29,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,68100,AZ,17.22,0,61,43,0,61,14,1,0,0,non-default
56081203,59743017,Fully Paid,12000, 60 months,15.61,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,65000,AZ,15.23,0,73,20,0,50,8,2,0,0,non-default
55909772,59571554,Fully Paid,8400, 36 months,12.29,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,60000,GA,26.1,0,73,24,0,81,10,1,0,0,non-default
55979952,59641721,Fully Paid,2700, 36 months,16.99,Not Verified,other,1,INDIVIDUAL,MORTGAGE,60000,IL,5.52,0,53,46,0,49,15,1,0,0,non-default
55320505,58922217,Fully Paid,11200, 36 months,8.18,Source Verified,credit_card,1,INDIVIDUAL,RENT,65000,CO,5.04,1,18,28,0,75,11,1,0,0,non-default
55918671,59580419,Fully Paid,9000, 36 months,9.17,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,43500,OH,25.71,0,44,30,0,117,14,1,0,0,non-default
55081634,58652462,Fully Paid,2775, 36 months,17.57,Not Verified,other,1,INDIVIDUAL,RENT,27000,MS,23.96,1,81,13,3,25,9,1,0,0,non-default
56099878,59761657,Fully Paid,3000, 36 months,8.18,Not Verified,major_purchase,1,INDIVIDUAL,MORTGAGE,90000,GA,5.81,0,72,14,2,76,5,1,0,0,non-default
55584846,59186592,Fully Paid,2800, 36 months,13.33,Source Verified,other,1,INDIVIDUAL,MORTGAGE,36000,UT,21.83,1,11,31,1,45,12,4,0,0,non-default
56029356,59691129,Fully Paid,35000, 36 months,15.61,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,140000,NJ,17.69,0,62,25,1,36,18,8,0,0,non-default
53322361,56832083,Fully Paid,10000, 36 months,12.29,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,95000,NY,11.99,0,51,17,1,53,6,1,0,0,non-default
56029355,59691128,Fully Paid,18000, 60 months,13.99,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,120000,NY,24.94,0,51,35,0,8,16,2,0,0,non-default
56009447,59671206,Late (31-120 days),27050, 36 months,16.55,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,120000,CA,16.8,0,37,40,0,82,25,1,0,0,default
55898658,59560409,Fully Paid,10000, 36 months,12.69,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,70000,OH,17.8,0,65,18,0,67,6,1,0,0,non-default
55152627,58723492,Fully Paid,5000, 36 months,7.89,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,38000,OH,5.12,0,68,21,0,71,7,1,0,0,non-default
56009236,59670994,Fully Paid,8200, 36 months,14.65,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,70139,NY,3.71,0,28,10,1,72,5,2,0,0,non-default
56138820,59800579,Late (31-120 days),17075, 36 months,14.65,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,65000,TX,23.71,1,18,19,1,82,6,1,0,0,default
56138058,59799803,Fully Paid,5000, 36 months,8.18,Source Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,90000,CA,20.48,0,61,27,1,117,12,1,0,0,non-default
55390716,58992447,Late (31-120 days),10525, 36 months,18.25,Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,45000,IN,33.75,1,15,18,0,45,9,2,0,0,default
56138716,59800473,Fully Paid,5000, 36 months,9.17,Verified,credit_card,1,INDIVIDUAL,RENT,55910,MS,18.63,0,74,21,0,59,8,1,0,0,non-default
55929034,59590784,Late (16-30 days),16000, 60 months,22.99,Verified,credit_card,1,INDIVIDUAL,RENT,60000,AZ,23.82,1,5,21,1,37,11,1,0,0,default
55255076,58836027,Fully Paid,7975, 36 months,18.25,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,52000,MI,26.52,1,18,24,1,49,19,1,0,0,non-default
56008200,59669937,Fully Paid,6275, 36 months,16.55,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,52000,MN,18.65,0,62,30,4,59,11,1,0,0,non-default
56098113,59759855,Fully Paid,15000, 36 months,13.99,Not Verified,debt_consolidation,1,INDIVIDUAL,OWN,73861.8,TN,9.1,0,74,16,0,112,10,1,0,0,non-default
55108381,58679099,Late (31-120 days),17400, 36 months,18.25,Verified,debt_consolidation,1,INDIVIDUAL,RENT,70000,CA,29.97,1,22,13,0,75,9,1,0,0,default
56067528,59729251,Fully Paid,14400, 60 months,17.86,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,49000,NC,25.96,1,12,21,2,24,7,2,0,0,non-default
55978286,59640017,Late (16-30 days),20000, 36 months,9.99,Not Verified,debt_consolidation,1,INDIVIDUAL,RENT,66000,NY,33.13,1,9,21,0,31,15,1,1,0,default
56128148,59789885,Fully Paid,13800, 36 months,8.18,Source Verified,debt_consolidation,1,INDIVIDUAL,OWN,80000,GA,12.33,1,13,33,0,49,8,1,1,0,non-default
55948290,59610032,Fully Paid,6450, 36 months,17.57,Verified,other,1,INDIVIDUAL,MORTGAGE,19000,FL,37.71,0,43,26,0,75,11,1,0,0,non-default
56038231,59699969,Late (31-120 days),6375, 36 months,13.33,Verified,home_improvement,1,INDIVIDUAL,RENT,35000,AR,28.36,1,10,14,2,38,11,2,0,0,default
53524926,57055686,Fully Paid,6000, 36 months,11.53,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,63500,CA,21.58,0,74,42,1,70,14,1,0,0,non-default
56107669,59769405,Fully Paid,8400, 36 months,9.17,Source Verified,debt_consolidation,1,INDIVIDUAL,OWN,43200,OH,24.81,0,29,21,1,117,12,1,1,0,non-default
55897697,59559429,Fully Paid,25000, 36 months,13.33,Source Verified,credit_card,1,INDIVIDUAL,RENT,76000,MN,29.07,2,19,34,1,61,4,2,0,0,non-default
56017869,59679609,Fully Paid,6500, 36 months,12.69,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,62000,MS,12.74,0,59,31,3,32,7,1,0,0,non-default
56107799,59769536,Fully Paid,8050, 36 months,20.99,Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,60000,NY,7.48,0,57,28,3,31,10,1,0,0,non-default
55330367,58932079,Fully Paid,2175, 36 months,14.65,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,27356,PA,19.92,2,13,18,0,93,10,1,0,0,non-default
56017568,59679299,Fully Paid,21600, 60 months,18.55,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,78000,UT,15.54,0,33,15,0,39,7,2,0,0,non-default
56137301,59799020,Fully Paid,15000, 36 months,9.99,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,63000,TX,10.17,0,40,28,0,51,12,1,0,0,non-default
55947297,59609009,Late (31-120 days),15475, 36 months,16.99,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,165000,MN,19.88,1,36,21,2,70,14,2,1,0,default
55927342,59589060,Late (16-30 days),20000, 36 months,17.86,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,140000,FL,16.89,3,23,20,2,81,10,1,0,0,default
55987206,59648921,Late (31-120 days),16275, 36 months,17.57,Source Verified,car,1,INDIVIDUAL,RENT,144000,FL,3.48,1,6,30,1,38,10,2,0,0,default
56057233,59718946,Fully Paid,4700, 36 months,16.99,Not Verified,other,1,INDIVIDUAL,MORTGAGE,32240,MI,4.13,1,14,25,1,34,5,1,0,0,non-default
55737985,59389717,Fully Paid,7500, 36 months,14.65,Not Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,50000,OH,15.31,1,23,14,1,118,9,1,0,0,non-default
55827661,59459390,Fully Paid,20000, 36 months,13.99,Verified,debt_consolidation,1,INDIVIDUAL,RENT,80000,NY,22.17,1,12,23,0,16,10,1,1,0,non-default
55857815,59499541,Late (31-120 days),7250, 36 months,19.19,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,30000,MN,14.08,0,25,10,1,29,6,1,0,0,default
55837460,59479177,Fully Paid,13775, 60 months,15.61,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,68000,WA,13.52,0,37,33,0,67,11,1,0,0,non-default
55514109,59115872,Fully Paid,15875, 60 months,21.99,Source Verified,small_business,1,INDIVIDUAL,RENT,85000,CA,1.76,0,52,57,0,43,15,2,0,0,non-default
55647529,59289260,Late (31-120 days),5000, 36 months,10.99,Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,18000,MO,10.73,1,6,15,0,76,10,1,0,0,default
55455716,59057546,Fully Paid,9000, 36 months,15.61,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,109000,FL,11.62,0,80,28,0,60,10,2,0,0,non-default
55514898,59116678,Fully Paid,16225, 60 months,18.25,Verified,debt_consolidation,1,INDIVIDUAL,RENT,65000,FL,30.43,0,38,29,1,86,16,1,0,0,non-default
55647478,59289207,Fully Paid,15000, 36 months,14.65,Verified,debt_consolidation,1,INDIVIDUAL,RENT,40000,MI,29.53,1,21,39,3,19,12,1,0,0,non-default
55798143,59439871,Late (31-120 days),5000, 36 months,22.99,Not Verified,small_business,1,INDIVIDUAL,OWN,40000,WI,37.68,2,35,11,2,72,7,1,0,0,default
55462996,59064763,Fully Paid,4800, 36 months,14.65,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,65500,MI,10.66,1,2,18,1,112,10,1,0,0,non-default
55483127,59084912,Fully Paid,16000, 60 months,12.69,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,72000,NY,18.52,1,13,21,0,105,11,3,0,0,non-default
55647317,59289035,Fully Paid,2800, 36 months,15.61,Not Verified,debt_consolidation,1,INDIVIDUAL,RENT,58000,VA,34.74,0,70,34,0,103,11,1,0,0,non-default
55080393,58651167,Fully Paid,9050, 36 months,15.61,Verified,debt_consolidation,1,INDIVIDUAL,RENT,21576.72,GA,19,0,37,14,1,119,9,1,0,0,non-default
55667336,59309059,Fully Paid,12000, 60 months,18.25,Source Verified,debt_consolidation,1,INDIVIDUAL,OWN,90000,CO,13.51,0,44,26,2,52,12,1,0,0,non-default
55747446,59399167,Late (31-120 days),18825, 36 months,17.57,Verified,debt_consolidation,1,INDIVIDUAL,RENT,78000,WI,24.85,1,12,41,3,40,26,4,0,0,default
55483173,59084959,Fully Paid,7200, 36 months,12.69,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,35000,NJ,5.69,0,75,33,1,57,13,1,0,0,non-default
55857518,59499240,Late (31-120 days),11200, 60 months,19.19,Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,32000,CA,20.41,1,8,28,0,56,5,1,0,0,default
55455509,59057336,Late (31-120 days),5000, 36 months,16.99,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,30000,OR,37.05,1,0,17,1,53,11,1,0,1,default
55687283,59329000,Fully Paid,11625, 60 months,21.99,Verified,debt_consolidation,1,INDIVIDUAL,OWN,42000,MI,25.8,0,77,46,3,57,14,2,0,0,non-default
55737173,59388887,Fully Paid,5000, 36 months,16.55,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,42000,FL,29.83,1,20,42,3,58,20,1,0,0,non-default
55877181,59518894,Fully Paid,6025, 36 months,12.69,Not Verified,debt_consolidation,1,INDIVIDUAL,RENT,75000,MA,2.35,3,40,22,1,74,4,2,0,0,non-default
55737196,59388910,Fully Paid,10000, 36 months,12.29,Not Verified,debt_consolidation,1,INDIVIDUAL,RENT,60500,IL,24.42,5,37,45,3,24,10,1,0,0,non-default
55767209,59418926,Fully Paid,14875, 36 months,18.25,Source Verified,other,1,INDIVIDUAL,RENT,60000,CA,2.08,0,34,10,0,87,6,1,0,0,non-default
55837140,59478855,Fully Paid,3425, 36 months,17.86,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,35000,FL,1.71,0,42,26,4,38,4,2,0,0,non-default
55585060,59186811,Fully Paid,12000, 36 months,9.99,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,120000,NJ,14.34,2,13,18,0,17,12,1,0,0,non-default
55423325,59025104,Fully Paid,10000, 36 months,12.29,Verified,small_business,1,INDIVIDUAL,RENT,80000,IL,12.23,0,76,27,0,73,9,1,0,0,non-default
55492853,59094612,Late (31-120 days),12600, 60 months,27.31,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,35000,CA,18.52,1,2,20,0,97,14,1,0,1,default
55423193,59024964,Fully Paid,10000, 36 months,19.19,Verified,other,1,INDIVIDUAL,OWN,140000,FL,5.55,0,63,25,4,33,8,2,0,0,non-default
55524670,59126431,Fully Paid,30000, 60 months,23.99,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,115000,OH,17.99,0,48,32,2,52,20,1,0,0,non-default
55442395,59044146,Fully Paid,17700, 36 months,14.65,Verified,credit_card,1,INDIVIDUAL,MORTGAGE,51000,FL,30.31,0,76,33,1,60,9,1,0,0,non-default
55575017,59176777,Default,23100, 60 months,13.99,Source Verified,credit_card,1,INDIVIDUAL,RENT,67335,CA,33.08,1,16,28,1,77,15,1,0,0,default
